-1,-6.6051,-1.4179
1,-2.1778,8.0135
-1,6.0789,-3.8261
1,0.96372,0.40897
-1,0.21601,-4.8479
1,-7.3911,11.748
-1,7.4174,-4.6262
1,-0.7757,4.7369
-1,-1.579,-7.5724
1,-2.0172,9.6675
-1,4.0584,-6.3922
1,-1.7544,3.0544
-1,3.9372,-3.886
1,-3.434,2.7318
-1,3.813,-3.5542
1,-0.79668,8.6736
-1,0.53876,-3.7008
1,-2.7043,5.9911
-1,4.5456,-5.8764
1,4.1845,4.6035
-1,-5.1722,-2.6488
1,-3.7348,8.6165
-1,5.967,-4.7003
1,-5.3662,2.0459
-1,-0.82369,-2.498
1,-0.12072,5.2636
-1,6.1375,-4.3273
1,4.8423,2.8883
-1,-0.11039,-2.0249
1,0.79492,9.3459
-1,2.9915,-6.7309
1,-0.2015,1.4727
-1,-6.7439,-0.18577
1,-1.3256,1.2439
-1,5.2034,-6.5086
1,0.40713,4.0231
-1,-2.3798,-3.4176
1,-11.849,9.0938
-1,1.7261,-1.7633
1,-0.2942,5.659
-1,-0.87406,-0.1439
1,0.98646,-6.2038
-1,2.197,-3.6791
1,1.2607,3.0358
-1,-4.6119,0.88077
1,-0.61562,4.3664
-1,3.6551,-3.8993
1,-0.39542,3.5913
-1,-1.1238,-6.7752
1,2.0457,-0.81234
-1,5.1458,-3.3687
1,2.3162,4.8737
-1,-4.253,-1.352
1,-0.87403,9.9533
-1,5.1992,-5.7601
1,3.4432,5.6956
-1,-2.1119,-3.1981
1,-5.6484,1.2976
-1,4.9111,-5.0848
1,0.63334,2.6358
-1,-9.5413,-1.0511
1,-6.3309,6.7277
-1,6.4589,-2.6493
1,-1.9375,2.1443
-1,-1.3773,-2.8893
1,-6.5048,7.0344
-1,2.504,-4.0113
1,-1.6147,2.2828
-1,-3.4615,-2.2433
1,-3.6921,5.9204
-1,4.4301,-6.9864
1,-2.4684,4.2624
-1,-5.5504,-0.94701
1,-8.3685,4.1683
-1,5.1159,-6.0821
1,0.66968,3.6603
-1,-0.38605,-3.7196
1,0.014619,1.6917
-1,3.2837,-5.3249
1,3.1944,5.1956
-1,-3.0118,-1.8351
1,-13.414,2.2099
-1,4.7256,-5.2396
1,-3.4873,1.9535
-1,4.0635,-1.4277
1,-5.6006,3.925
-1,7.0683,-5.2253
1,-2.4147,4.8541
-1,-4.3703,-4.6918
1,0.88273,4.023
-1,6.4559,-0.14023
1,-0.18418,4.3392
-1,4.0805,-4.7072
1,-8.9665,7.709
-1,6.4761,-2.6532
1,-1.1188,2.1038
-1,-4.1027,-2.7776
1,-1.5072,-3.8134
-1,4.6437,-5.8119
1,-2.1872,2.079
-1,-1.5727,-1.1016
1,-2.2133,10.999
-1,5.444,-8.0576
1,1.0706,1.3023
-1,1.9819,-5.0279
1,-14.32,2.9974
-1,4.6767,-0.89801
1,3.816,1.7187
-1,-8.573,-1.2957
1,-3.8849,2.4661
-1,5.2606,-5.742
1,-3.4589,6.1567
-1,-4.3319,-3.9875
1,-2.7654,-0.079921
-1,5.4795,-9.4688
1,-0.72929,3.5401
-1,-5.3497,-0.49956
1,-4.5913,6.4012
-1,7.2009,-5.9564
1,-2.3095,-0.67893
-1,-0.76791,0.66477
1,-8.0978,-1.181
-1,5.4613,-7.8773
1,1.2051,-1.0462
-1,2.475,-5.5884
1,-7.217,8.7837
-1,5.848,-6.4047
1,1.0749,2.634
-1,-1.9123,-1.0308
1,-9.9755,3.4831
-1,5.3285,-7.2643
1,0.39073,4.5758
-1,-2.4122,-5.0342
1,-5.2004,6.8993
-1,6.9206,-3.5473
1,-0.97505,5.0866
-1,-4.9138,-0.268
1,-7.2643,9.1683
-1,5.3872,-5.251
1,2.0238,4.4555
-1,1.2369,-5.9355
1,-3.9916,7.9548
-1,1.4436,-7.0882
1,-5.66,4.3104
-1,-4.697,-5.8361
1,-3.2794,8.4412
-1,3.1141,-6.1101
1,-3.5739,-0.82376
-1,-5.487,3.1944
1,-1.564,11.859
-1,2.9375,-8.0585
1,2.7766,7.5781
-1,4.5808,-3.6838
1,-7.6798,2.4859
-1,6.7343,-3.025
1,-0.91169,1.9292
-1,1.4925,-0.52524
1,-1.6594,17.207
-1,8.7664,-7.0955
1,0.025591,3.4483
-1,-1.2317,-3.9309
1,-0.29533,-0.96534
-1,5.1336,0.24521
1,-3.3792,6.1479
-1,0.26951,-0.38752
1,-3.5199,8.283
-1,4.1997,-8.6117
1,4.812,7.6298
-1,-0.54805,-5.1801
1,-3.7107,2.5662
-1,2.7565,-5.7523
1,-1.3345,4.8645
-1,-3.1894,-3.4702
1,-5.4339,5.6562
-1,4.2442,-0.61361
1,-1.9113,1.1735
-1,-4.0441,-1.4672
1,-12.764,9.4153
-1,7.0101,-8.3934
1,-2.7165,4.5429
-1,-4.7986,-1.0181
1,-8.0508,1.4732
-1,6.6978,-8.5069
1,-1.5021,6.0997
-1,-1.2528,-4.0855
1,-3.9217,11.08
-1,1.4785,-7.8716
1,1.3307,0.47527
-1,-0.12901,-0.30836
1,-2.3424,6.5789
-1,6.071,-9.3389
1,-2.4251,6.7897
-1,2.2271,-2.3089
1,-1.7626,6.8358
-1,4.9404,-7.4064
1,0.044642,2.447
-1,-0.17389,-2.8437
1,-7.2479,3.0616
-1,7.6123,-4.898
1,0.79095,6.167
-1,-6.5948,-1.9717
1,-3.4383,7.2136
-1,6.0435,-6.3919
1,-2.3658,3.9432
-1,-1.3273,-4.7356
1,-7.7109,5.0456
-1,5.9837,-5.6275
1,-3.6132,8.062
-1,-2.7681,-4.6691
1,-2.9848,7.5781
-1,6.4307,-7.2981
1,1.8047,5.1559
-1,2.1874,2.9283
1,-7.215,6.8986
-1,6.7261,-4.3811
1,-5.0818,3.8642
-1,-0.60579,-4.7688
1,5.0366,5.4107
-1,6.1638,-3.0546
1,1.0938,1.3438
-1,0.19924,-4.9157
1,-3.5125,5.5994
-1,6.195,-3.3907
1,-3.6526,6.3025
-1,-3.4679,-2.019
1,-10.502,5.761
-1,3.4635,-3.489
1,2.5314,0.40593
-1,-7.0642,-2.4814
1,-7.5288,2.6728
-1,3.4728,-7.1069
1,-1.5058,5.4736
-1,0.015325,-6.4158
1,-12.226,5.5526
-1,4.6209,-3.1291
1,2.9866,4.4304
-1,-2.3057,-5.1751
1,-5.9834,3.1752
-1,5.1383,-2.5556
1,-2.0956,2.2642
-1,-3.5027,-3.4677
1,-11.936,6.5552
-1,3.936,-2.3423
1,-2.6831,1.4485
-1,-3.8951,-0.50421
1,-4.7943,4.654
-1,3.1546,-5.7166
1,-0.39794,5.8751
-1,0.59986,-8.0308
1,-4.3199,8.5818
-1,5.0402,-7.4748
1,-0.2138,6.2492
-1,0.14758,-4.0343
1,-6.4571,8.6303
-1,2.9418,-4.4576
1,-5.7681,3.1621
-1,1.2426,0.30084
1,-3.5028,4.9192
-1,6.7703,-6.5602
1,-1.1522,1.5784
-1,1.5575,0.34647
1,-1.6661,7.5442
-1,4.7711,-6.2786
1,-0.23003,5.8863
-1,4.4379,1.225
1,-12.352,3.8747
-1,3.535,-3.5444
1,0.33409,5.7679
-1,-0.82963,-4.32
1,-8.395,2.0533
-1,3.5428,-4.2147
1,0.36685,1.3404
-1,-2.2281,0.78516
1,-0.41467,12.288
-1,3.7138,-3.7834
1,-3.1801,4.5863
-1,-7.3992,-4.4412
1,-10.31,5.003
-1,4.5573,-0.0043217
1,0.97349,4.1976
-1,-0.50333,-1.1142
1,-3.8079,4.861
-1,4.7044,-4.5205
1,-1.5095,3.3849
-1,0.88884,-5.4167
1,-3.6879,7.5919
-1,5.1662,-6.5135
1,-2.1453,1.573
-1,2.969,-4.4138
1,-3.2357,13.116
-1,4.9096,-4.7811
1,0.84644,1.621
-1,0.36081,-3.4202
1,-8.1975,6.7592
-1,25.005,20.189
-1,27.444,13.957
-1,18.183,7.5301
-1,0.43896,4.875
-1,16.552,7.509
-1,11.005,1.6532
