-1,-1.118,-3.4124
1,-7.2052,3.7698
-1,4.5526,-5.0589
1,-1.9382,2.7041
-1,-1.5122,-1.8965
1,-7.3044,6.5033
-1,11.114,-4.7133
1,-3.9939,6.0818
-1,-2.8574,-3.9197
1,-4.5393,4.9217
-1,5.0107,-4.868
1,3.1005,2.2058
-1,-0.44474,-1.9095
1,-3.0016,3.1946
-1,8.0058,-4.8383
1,1.0095,4.0904
-1,-2.2206,-3.4981
1,-3.8328,4.4567
-1,8.2827,-4.5815
1,0.4958,0.89702
-1,-0.60113,-3.6125
1,-3.721,3.9751
-1,4.7208,-5.2579
1,-2.0325,3.5769
-1,-0.4362,-4.821
1,-4.0202,6.996
-1,-1.7194,-4.8305
1,-2.5126,3.8577
-1,0.93808,-5.8297
1,-3.5341,6.4208
-1,12.176,-4.784
1,1.2005,2.7528
-1,-0.97331,-4.298
1,-3.5643,5.6158
-1,6.8805,-4.8888
1,0.43367,3.882
-1,1.4613,-2.5298
1,-3.8984,4.7766
-1,4.9729,-5.1136
1,-2.3309,5.4004
-1,-2.6227,-4.8688
1,-8.565,4.5967
-1,6.5957,-4.8752
1,0.11508,3.063
-1,-2.5287,-4.028
1,-13.564,3.589
-1,5.4591,-4.4211
1,-2.0714,3.4714
-1,0.45801,-4.7019
1,-6.2963,6.1552
-1,0.71104,-4.9665
1,-0.57538,1.648
-1,-0.74217,-3.9861
1,-4.3602,6.6934
-1,14.588,-4.8605
1,2.7421,3.0023
-1,-0.62374,-4.4487
1,-7.2003,4.4976
-1,3.5216,-4.5571
1,1.78,4.2715
-1,-0.47134,-1.5439
1,-10.053,6.5842
-1,8.3678,-4.5568
1,-1.2566,7.0135
-1,-2.2675,-3.3199
1,-5.7511,3.6754
-1,9.6041,-4.964
1,-5.8246,5.8899
-1,-1.3822,-6.3154
1,-8.9135,5.6007
-1,-1.7267,-5.3508
1,2.9663,4.7826
-1,0.61516,-2.1543
1,-2.9233,6.6588
-1,13.727,-4.5083
1,-1.0545,1.7936
-1,-0.96948,-3.2461
1,-2.0407,5.8432
-1,2.8587,-5.5168
1,-3.6016,4.0142
-1,0.27286,-1.5975
1,-3.8332,5.0041
-1,11.76,-5.054
1,-0.61212,5.7132
-1,3.1906,-4.9576
1,0.096179,5.2396
-1,-0.40306,-5.1057
1,0.31129,6.4403
-1,-0.26333,-2.9365
1,-7.4205,2.6489
-1,9.4729,-4.9898
1,8.3645,2.7276
-1,4.0373,-3.3999
1,-5.6407,5.0968
-1,11.967,-5.1659
1,2.0622,4.8969
-1,1.9252,-5.8183
1,-10.968,4.1178
-1,6.7361,-4.4909
1,-1.2126,4.8531
-1,1.4626,-5.0405
1,-4.2589,6.9324
-1,9.2933,-4.9873
1,8.2145,2.7681
-1,0.068615,1.4654
1,2.438,5.0914
-1,-0.15387,-4.9645
1,-4.712,0.73727
-1,-4.8897,-5.7042
1,-0.83822,4.7947
-1,4.2709,-4.9639
1,1.3767,6.2758
-1,-3.7472,-4.0926
1,-5.9174,4.0019
-1,4.2754,-5.2789
1,-3.9717,4.2885
-1,0.34602,-0.98071
1,-5.9276,5.3828
-1,-3.4571,-4.4063
1,1.0868,5.157
-1,-0.078365,-4.5146
1,-7.1848,5.3357
-1,5.6876,-5.0359
1,-1.0915,7.1005
-1,1.3439,-6.5858
1,-8.4022,4.3743
-1,6.4534,-5.317
1,3.8465,3.6048
-1,-1.1852,-7.1003
1,-7.6275,5.3358
-1,6.1245,-4.9966
1,-9.0872,4.3689
-1,0.84563,-3.4361
1,-3.1876,4.8841
-1,5.3853,-4.5898
1,-0.70658,4.6375
-1,-1.4075,-4.8288
1,-8.8547,2.5419
-1,5.7692,-5.2994
1,1.5215,4.0973
-1,0.43312,-3.6874
1,-5.6709,4.3037
-1,2.1213,-4.752
1,-1.1381,6.8853
-1,1.36,-1.0592
1,-3.6361,5.7875
-1,6.0692,-4.6543
1,-0.70193,6.4816
-1,-1.3723,-3.3782
1,-7.7285,3.2091
-1,2.3796,-5.1457
1,2.3673,3.6735
-1,-1.2173,-3.2063
1,-2.1303,5.2518
-1,5.3907,-4.7731
1,2.8176,3.9515
-1,-0.0083922,-8.3344
1,-4.6555,4.0633
-1,-0.22465,-4.8991
1,3.9851,4.3286
-1,-2.2154,-2.7737
1,-3.6041,4.6506
-1,7.1103,-5.0837
1,-6.7742,4.1888
-1,-2.8392,-3.3132
1,-7.6847,3.6277
-1,0.61478,-5.1588
1,0.23532,5.6319
-1,-0.91493,-4.4531
1,-1.6603,5.275
-1,4.2499,-4.9051
1,1.1165,4.7556
-1,-3.198,-5.3025
1,-3.0888,4.3257
-1,10.761,-4.7807
1,-4.2229,1.4145
-1,-0.19532,-3.9968
1,-7.3463,5.8308
-1,6.8373,-5.0367
1,2.5491,4.5219
-1,-1.4322,-1.8775
1,-5.9238,6.7597
-1,4.0083,-5.1148
1,-4.3923,2.6266
-1,1.5516,-3.3966
1,-5.3524,7.5547
-1,7.392,-5.2638
1,1.6879,2.9767
-1,-1.5379,-4.7955
1,-6.9301,3.986
-1,8.2194,-5.1114
1,-0.62918,3.2569
-1,-2.4956,-3.7565
1,-8.2674,4.6368
-1,5.6782,-5.895
1,-2.7868,2.1595
-1,-1.8702,-1.0297
1,-4.5868,5.0544
-1,5.8134,-5.2995
1,1.6031,4.4809
-1,-0.21721,-5.396
1,-1.6462,3.8042
-1,8.2723,-4.9889
1,0.95949,4.6048
-1,0.041269,-3.9033
1,-3.0242,3.9522
-1,8.0134,-5.0841
1,1.326,3.2507
-1,0.85534,-1.8421
1,-6.5555,4.0459
-1,7.9022,-4.8154
1,0.32427,6.9766
-1,-4.2274,-8.0601
1,-1.6665,4.5039
-1,6.3638,-5.2885
1,-2.2586,5.4982
-1,1.1086,-2.5146
1,-1.9333,4.7356
-1,6.0757,-5.2125
1,-1.7772,3.9585
-1,-1.1562,-6.1658
1,-5.3179,5.9412
-1,5.044,-4.909
1,-1.4972,2.0999
-1,-0.60529,0.29942
1,-10.133,3.9972
-1,5.1308,-5.0589
1,1.3564,3.8165
-1,-1.8979,-4.7255
1,-6.736,4.4788
-1,7.1567,-4.7656
1,0.21778,3.6882
-1,1.5171,-4.6397
1,-1.6923,4.4724
-1,8.8889,-5.397
1,-2.5009,4.6363
-1,-0.43051,-5.6116
1,-1.9561,4.4202
-1,1.875,-4.7693
1,-3.1903,3.4691
-1,-0.16073,-3.5383
1,-3.1272,5.1848
-1,3.8467,-5.2905
1,-0.59033,4.1079
-1,-2.7779,-4.4925
1,-5.6418,6.5102
-1,7.1855,-5.0956
1,0.84789,4.9603
-1,-1.0113,-2.0938
1,-3.2114,4.5206
-1,8.7464,-4.9864
1,1.1351,4.817
-1,-0.047741,-4.4153
1,-7.1509,4.31
-1,7.1384,-4.8724
1,3.5574,2.6805
-1,-1.5542,-6.6188
1,-8.4338,4.2233
-1,11.458,-5.1506
1,-0.92318,4.1827
-1,2.0701,-2.6467
1,-5.8815,6.3653
-1,8.2604,-4.6934
1,-3.0679,4.7358
-1,-0.70528,-3.336
1,-5.886,5.1654
-1,3.9702,-5.2795
1,-0.060168,4.7002
-1,-0.39356,-5.5204
1,-1.607,4.5375
-1,6.841,14.33
-1,0.25222,5.5223
-1,10.345,18.005
-1,15.58,14.104
-1,14.414,8.8208
-1,2.8894,19.769
-1,18.68,15.781
-1,12.088,6.4967
-1,0.47278,2.6013
-1,19.145,5.8934
-1,19.788,17.016
-1,0.58289,3.8363
-1,13.235,10.817
-1,7.4768,9.0534
-1,15.764,4.64
-1,18.802,5.1308
-1,17.596,7.0319
-1,6.3869,5.6873
-1,16.093,17.743
-1,8.8777,7.819
-1,1.1672,18.965
-1,7.2618,15.542
-1,10.493,8.2049
-1,19.537,6.117
-1,12.942,17.622
-1,15.762,2.7468
-1,6.9551,11.702
-1,11.775,8.685
-1,3.4293,6.6486
-1,1.1943,13.183
