-1,-5.4474,-4.2791
1,-7.6066,12.058
-1,8.1432,-6.8565
1,2.1198,3.2687
-1,-4.869,-4.838
1,-7.2195,9.2881
-1,6.5727,-7.7989
1,0.77246,-3.6685
-1,-5.6197,-6.854
1,-7.2797,6.8577
-1,6.6333,-8.0418
1,8.015,-1.3403
-1,-9.347,-2.7984
1,-7.4983,8.4549
-1,4.1962,-6.9492
1,8.593,-4.5329
-1,-3.8707,-4.4787
1,-7.669,11.656
-1,7.9264,-7.4558
1,4.846,1.1776
-1,-7.5271,-5.43
1,-7.4836,1.4151
-1,9.838,-7.4176
1,-0.11541,0.37152
-1,0.6225,-4.4842
1,-7.6191,5.5904
-1,6.0479,-7.921
1,6.481,-0.065756
-1,-4.7821,-5.0403
1,-7.4696,4.8565
-1,12.662,-7.0826
1,6.2022,6.4295
-1,-1.6994,-6.867
1,-7.6804,7.9086
-1,4.8013,-7.8033
1,5.5697,1.7664
-1,-1.5521,-5.6413
1,-7.5612,5.7515
-1,8.5694,-7.4794
1,8.8181,4.4103
-1,-4.7272,-4.2064
1,-7.5054,11.004
-1,13.078,-7.6336
1,-1.0827,4.4492
-1,-2.4872,-3.2744
1,-7.483,11.017
-1,4.7564,-7.4869
1,1.777,-0.005979
-1,-2.7439,-6.2004
1,-7.3187,6.7193
-1,7.6829,-7.6427
1,7.1115,1.7773
-1,-5.1897,-4.9898
1,-7.4129,9.9596
-1,9.5494,-7.6287
1,4.1812,-2.0773
-1,-7.3036,-5.9429
1,-7.506,4.5824
-1,15.182,-7.4626
1,6.6201,1.771
-1,-5.0789,-6.8324
1,-7.5399,7.6007
-1,8.593,-7.4287
1,1.845,1.2115
-1,0.37433,-3.7975
1,-7.3165,4.0672
-1,10.192,-7.3447
1,-0.27654,4.8656
-1,-1.5097,-4.6346
1,-7.4475,8.3432
-1,8.3657,-7.9952
1,8.2509,0.061836
-1,2.9189,-3.4757
1,-7.3796,9.3144
-1,7.3929,-7.2102
1,3.6854,-2.4897
-1,-9.2334,-4.4712
1,-7.5837,6.5454
-1,4.8826,-6.9411
1,1.7068,-2.7618
-1,-4.413,-5.0474
1,-7.5667,5.8615
-1,12.032,-7.4423
1,5.279,2.3974
-1,-7.1749,-5.4732
1,-7.4928,3.262
-1,11.929,-7.3447
1,1.204,4.0908
-1,-5.1491,-5.2372
1,-7.6255,7.5542
-1,7.1983,-7.6256
1,2.663,-1.4798
-1,-7.6542,-6.0713
1,-7.3673,9.817
-1,8.3969,-7.9111
1,3.3751,5.1689
-1,-6.2845,-4.0639
1,-7.4803,3.7731
-1,6.2599,-7.914
1,9.31,6.8056
-1,-7.6813,-4.3381
1,-7.6461,10.938
-1,7.7742,-7.276
1,3.1557,-3.3572
-1,-2.0297,-5.1242
1,-7.4585,8.9566
-1,4.6571,-7.4943
1,7.3632,1.8857
-1,-12.488,-4.0229
1,-7.4912,5.8176
-1,6.4879,-7.3663
1,1.6203,5.9877
-1,1.104,-4.5203
1,-7.2427,10.621
-1,4.3307,-7.8462
1,8.7809,3.3458
-1,1.3568,-5.1736
1,-7.305,10.473
-1,4.7346,-8.0286
1,5.5629,7.4221
-1,-8.8299,-5.5573
1,-7.551,13.142
-1,10.209,-7.047
1,3.9841,9.3115
-1,-6.2668,-4.9625
1,-7.5184,5.7699
-1,11.453,-7.4668
1,9.891,7.0985
-1,-6.4763,-6.6014
1,-7.6137,6.6248
-1,7.1405,-7.4923
1,-1.0527,2.5117
-1,-3.2537,-4.1554
1,-7.3646,10.745
-1,8.9072,-7.5758
1,1.9273,4.233
-1,-3.4001,-4.2423
1,-7.6493,12.516
-1,3.4562,-8.0165
1,7.2273,8.2018
-1,-5.2963,-4.6447
1,-7.5119,1.6358
-1,9.2051,-7.2832
1,2.5347,5.9767
-1,-4.5559,-3.5135
1,-7.4518,7.7506
-1,9.3139,-7.8717
1,6.9459,7.487
-1,-2.4905,-3.6113
1,-7.4967,11.337
-1,13.881,-7.6025
1,-1.1062,11.833
-1,-2.2507,-4.9227
1,-7.5483,6.9887
-1,6.5889,-7.1345
1,3.485,10.719
-1,-9.2307,-6.0031
1,-7.4858,13.939
-1,12.358,-6.8133
1,3.343,3.5233
-1,-0.28648,-5.148
1,-7.4764,3.1329
-1,8.3212,-7.4517
1,6.7069,3.2865
-1,-5.0702,-5.1197
1,-7.3969,6.1725
-1,3.8827,-7.0292
1,3.1073,3.6939
-1,-2.3661,-4.6317
1,-7.6692,0.59444
-1,6.0761,-7.6819
1,8.6005,2.7516
-1,-1.9121,-5.8599
1,-7.5694,7.3643
-1,2.7532,-7.301
1,2.0303,1.3059
-1,-7.6947,-3.8718
1,-7.4399,6.183
-1,1.8992,-7.1004
1,5.8167,-1.696
-1,-10.117,-5.8198
1,-7.5508,3.2344
-1,9.4597,-7.3684
1,-0.6703,2.7912
-1,-4.4733,-5.0288
1,-7.5768,8.0896
-1,10.424,-7.8057
1,12.927,2.4324
-1,-5.6592,-3.9342
1,-7.5763,10.201
-1,2.8252,-7.505
1,4.9811,-2.2357
-1,4.1152,-3.9865
1,-7.6974,3.8801
-1,5.9642,-7.3625
1,3.9983,6.8147
-1,-4.8951,-5.2815
1,-7.3849,8.5728
-1,5.9155,-7.7028
1,6.0983,7.3062
-1,-5.0341,-5.3927
1,-7.1586,9.0841
-1,4.6872,-7.5803
1,1.5889,1.4091
-1,-7.8852,-5.239
1,-7.4694,7.6804
-1,7.9269,-8.1524
1,7.3953,5.9713
-1,-1.2816,-4.7454
1,-7.4365,9.6915
-1,7.1082,-7.7552
1,2.6168,5.4222
-1,-3.8494,-6.8596
1,-7.7463,5.5523
-1,7.2284,-7.7167
1,0.27626,1.571
-1,-4.9614,-5.0968
1,-7.5146,3.0143
-1,5.1684,-7.3862
1,2.4752,5.7696
-1,-5.7907,-5.8906
1,-7.7602,9.2035
-1,9.5664,-7.2615
1,11.544,-0.092401
-1,-2.7933,-6.437
1,-7.7043,6.6844
-1,6.6297,-7.6402
1,4.7236,3.1148
-1,-1.9064,-5.5012
1,-7.5765,15.929
