-1,-3.4274,-9.9366
1,-10.126,6.5806
-1,10.014,-2.6618
1,6.6194,2.4273
-1,-4.0405,-10.111
1,-9.1667,15.763
-1,9.1753,-10.753
1,5.1538,4.1193
-1,-8.86,-9.8531
1,-6.4024,11.105
-1,9.1737,-11.615
1,6.4955,1.275
-1,-2.1841,-9.5157
1,-4.3352,14.327
-1,9.904,-9.4391
1,5.1837,-0.4225
-1,-1.3802,-9.8418
1,-12.863,7.9381
-1,9.2867,-11.297
1,6.0658,3.9896
-1,-5.2678,-10.618
1,-13.551,10.919
-1,9.2468,-13.987
1,5.2943,1.0928
-1,-3.9966,-9.5457
1,-6.2375,12.031
-1,10.692,-4.5592
1,5.1552,0.85639
-1,-4.1248,-10.559
1,-10.417,16.849
-1,4.3666,-8.097
1,4.3425,4.7827
-1,-2.7044,-9.5527
1,-17.966,8.2982
-1,12.998,-10.987
1,4.2848,2.0231
-1,-3.8443,-9.5027
1,-11.56,11.133
-1,12.809,-9.9815
1,5.3005,4.289
-1,-0.89764,-9.8096
1,-13.382,10.3
-1,8.9657,-10.565
1,4.6006,0.90554
-1,-4.6321,-9.4335
1,-6.9537,6.352
-1,10.532,-8.2586
1,4.4367,-1.0737
-1,-2.4303,-9.6527
1,-8.4337,8.2309
-1,12.894,-12.451
1,6.03,0.084331
-1,0.10345,-10.431
1,-10.531,5.668
-1,10.31,-5.2765
1,5.537,0.92795
-1,-3.0073,-9.4631
1,-5.355,3.4453
-1,11.918,-11.734
1,5.4758,0.53994
-1,-2.9882,-9.1733
1,-13.061,11.106
-1,12.428,-9.6479
1,5.0318,-1.5504
-1,-1.9598,-10.189
1,-17.546,11.303
-1,10.91,-12.289
1,4.9211,0.99261
-1,-2.7457,-9.4688
1,-5.567,7.2307
-1,13.527,-5.22
1,5.2734,-0.89293
-1,-4.7038,-10.054
1,-7.7475,10.887
-1,7.2584,-1.7779
1,5.4352,0.92361
-1,-3.189,-10.431
1,-5.1395,11.345
-1,10.135,-6.8648
1,5.5338,2.144
-1,-3.441,-8.5235
1,-12.342,7.7966
-1,12.164,-15.154
1,4.2879,0.95003
-1,-3.8837,-9.4487
1,-4.831,12.64
-1,4.4399,-6.444
1,6.1767,2.6034
-1,-4.7446,-9.5016
1,-6.982,10.403
-1,11.608,-12.316
1,5.7832,0.695
-1,-1.3738,-9.8352
1,-13.022,8.3805
-1,10.116,-14.018
1,6.0135,0.83748
-1,0.44593,-9.9113
1,-9.6646,3.154
-1,5.5456,-9.5915
1,6.6793,3.4355
-1,-3.586,-9.4912
1,-9.8326,12.509
-1,12.301,-10.205
1,5.4658,-0.94524
-1,-3.2636,-9.8998
1,-0.58962,10.923
-1,10.038,-10.816
1,5.3379,-2.7801
-1,-0.53064,-9.7143
1,-14.663,11.906
-1,8.6346,-8.1898
1,5.4564,3.9978
-1,-5.5406,-9.4094
1,-11.734,6.7607
-1,10.817,-7.174
1,5.5281,1.3344
-1,-4.5391,-9.9399
1,-5.2769,9.9556
-1,11.964,-9.2462
1,5.6091,1.3758
-1,-5.5421,-11.102
1,-7.5062,9.8222
-1,8.5485,-10.517
1,6.1065,1.1706
-1,-4.473,-9.6121
1,-16.418,17.329
-1,8.3537,-6.3809
1,4.8514,0.89975
-1,-4.9474,-8.9572
1,-7.6703,1.9654
-1,10.966,-12.112
1,5.8781,4.7968
-1,-7.1006,-9.8614
1,-14.949,5.6086
-1,10.595,-8.6414
1,5.3295,0.80578
-1,-4.6984,-9.5503
1,-9.1671,7.0137
-1,10.652,-9.8947
1,3.5543,0.94025
-1,-8.2014,-9.9425
1,-14.242,9.3499
-1,8.1217,-9.2823
1,5.7766,-3.2457
-1,-6.3554,-9.7095
1,-8.575,5.1179
-1,13.95,-5.9201
1,4.774,-0.40985
-1,0.11148,-10.227
1,-8.5887,12.967
-1,10.514,-9.037
1,4.8763,-0.45954
-1,-3.4948,-9.855
1,-14.273,7.0888
-1,10.933,-12.113
